fill	x	y	xmin	xmax	ymin	ymax
#F8F0EF	25480	24	25455	25505	-1	49
#FEFEFE	25530	24	25505	25555	-1	49
#F1E0DE	25530	74	25505	25555	49	99
#FAF9FC	25580	74	25555	25605	49	99
#F0EEF7	25580	124	25555	25605	99	149
#EBE8F4	25630	124	25605	25655	99	149
#FEFEFE	25630	174	25605	25655	149	199
#EFDBD8	25680	174	25655	25705	149	199
#F8EFEE	25680	224	25655	25705	199	249
#DBB3AE	25730	224	25705	25755	199	249
#C8908A	25730	274	25705	25755	249	299
#F5E9E7	25780	274	25755	25805	249	299
#F9F1F0	25780	324	25755	25805	299	349
#F3F1F8	25830	324	25805	25855	299	349
#FDFDFE	25830	374	25805	25855	349	399
#C78F88	25880	374	25855	25905	349	399
#AE665F	25880	424	25855	25905	399	449
#B36E66	25930	424	25905	25955	399	449
#B8766F	25930	474	25905	25955	449	499
#DFBAB6	25980	474	25955	26005	449	499
#E6C8C4	25980	524	25955	26005	499	549
#D6A9A4	26030	524	26005	26055	499	549
#BE8079	26030	574	26005	26055	549	599
#D1A09A	26080	574	26055	26105	549	599
#CE9C95	26080	624	26055	26105	599	649
#EFDBD9	26130	624	26105	26155	599	649
#F4E6E4	26130	674	26105	26155	649	699
#F1EFF7	26180	674	26155	26205	649	699
#D0C9E5	26180	724	26155	26205	699	749
#9A90C8	26230	724	26205	26255	699	749
#7D72B8	26230	774	26205	26255	749	799
#8A7FBF	26280	774	26255	26305	749	799
#8F85C2	26280	824	26255	26305	799	849
#5D55A8	26330	824	26305	26355	799	849
#655CAC	26330	874	26305	26355	849	899
#8A7FBF	26380	874	26355	26405	849	899
#9389C4	26380	924	26355	26405	899	949
#8D82C1	26430	924	26405	26455	899	949
#B8B0D9	26430	974	26405	26455	949	999
#ABA1D1	26480	974	26455	26505	949	999
#6057A9	26480	1024	26455	26505	999	1049
#B4ABD6	26530	1024	26505	26555	999	1049
#AEA5D3	26530	1074	26505	26555	1049	1099
#8C82C1	26580	1074	26555	26605	1049	1099
#988EC7	26580	1124	26555	26605	1099	1149
#968BC6	26630	1124	26605	26655	1099	1149
#C9C2E2	26630	1174	26605	26655	1149	1199
#8A7FBF	26680	1174	26655	26705	1149	1199
#3A3A98	26680	1224	26655	26705	1199	1249
#FCF9F9	25580	24	25555	25605	-1	49
#FAF9FC	25680	124	25655	25705	99	149
#D6A9A4	25780	224	25755	25805	199	249
#F1DFDD	25880	324	25855	25905	299	349
#BE7F78	25980	424	25955	26005	399	449
#B7746D	26080	524	26055	26105	499	549
#F3E4E2	26180	624	26155	26205	599	649
#8C82C0	26280	724	26255	26305	699	749
#7F74B9	26380	824	26355	26405	799	849
#B5ACD7	26480	924	26455	26505	899	949
#AFA6D3	26580	1024	26555	26605	999	1049
#BCB4DB	26680	1124	26655	26705	1099	1149
#CBC5E3	25630	74	25605	25655	49	99
#F8EFED	25730	174	25705	25755	149	199
#F0DEDB	25830	274	25805	25855	249	299
#AF6860	25930	374	25905	25955	349	399
#E8CECA	26030	474	26005	26055	449	499
#CF9D97	26130	574	26105	26155	549	599
#CAC3E2	26230	674	26205	26255	649	699
#8F85C2	26330	774	26305	26355	749	799
#9A90C8	26430	874	26405	26455	849	899
#897FBF	26530	974	26505	26555	949	999
