group	label	showSelected1
1	Cluster 22: 1387/5541 pixels shown, logFC -2.9 to 6.2, log10(p) 0.0 to 13.1	22
1	Cluster 63: 176/5808 pixels shown, logFC -5.3 to 3.4, log10(p) 0.0 to 4.0	63
1	Cluster 114: 1117/11048 pixels shown, logFC -3.7 to 5.4, log10(p) 0.0 to 13.2	114
1	Cluster 119: 56/3582 pixels shown, logFC -4.0 to 4.7, log10(p) 0.0 to 6.7	119
1	Cluster 257: 575/20010 pixels shown, logFC -5.7 to 4.2, log10(p) 0.0 to 10.0	257
1	Cluster 300: 238/239 pixels shown, logFC -4.7 to 3.5, log10(p) 0.0 to 2.9	300
1	Cluster 337: 18/1570 pixels shown, logFC -4.4 to 4.4, log10(p) 0.0 to 3.0	337
1	Cluster 383: 361/530 pixels shown, logFC -4.7 to 3.4, log10(p) 0.0 to 3.0	383
1	Cluster 384: 612/717 pixels shown, logFC 1.2 to 6.6, log10(p) 0.8 to 16.8	384
1	Cluster 597: 416/960 pixels shown, logFC -3.5 to 4.0, log10(p) 0.0 to 3.5	597
