group	label	showSelected1
1	Cluster 28: 3007/21042 pixels shown, logFC -4.9 to 4.0, log10(p) 0.0 to 38.4	28
1	Cluster 304: 186/186 pixels shown, logFC -1.7 to -0.1, log10(p) 0.4 to 39.0	304
1	Cluster 319: 57/194 pixels shown, logFC 0.4 to 1.9, log10(p) 1.7 to 26.7	319
1	Cluster 320: 172/172 pixels shown, logFC 0.4 to 1.5, log10(p) 2.4 to 31.2	320
1	Cluster 336: 84/146 pixels shown, logFC -1.8 to 0.1, log10(p) 0.0 to 38.5	336
1	Cluster 381: 1093/5318 pixels shown, logFC -5.6 to 1.8, log10(p) 0.0 to 16.6	381
1	Cluster 426: 56/56 pixels shown, logFC 1.2 to 2.9, log10(p) 14.3 to 53.0	426
1	Cluster 445: 104/3399 pixels shown, logFC -1.5 to 4.1, log10(p) 0.0 to 15.3	445
1	Cluster 548: 51/103 pixels shown, logFC 0.8 to 2.3, log10(p) 4.2 to 25.2	548
1	Cluster 806: 38/59 pixels shown, logFC -1.2 to -0.4, log10(p) 3.7 to 19.7	806
1	Cluster 845: 35/35 pixels shown, logFC -2.0 to -0.5, log10(p) 9.7 to 32.4	845
1	Cluster 939: 17/17 pixels shown, logFC -1.6 to -0.8, log10(p) 18.8 to 37.6	939
